t,node,online,ssid,rssi,near_cm,near,pass_cm,pass_blocked,cam_on,die_c,heap
1788451504.7,zone-warehouse,1,charon,-25,60.4,1,-1.0,0,1,74.3,171392
1788451504.7,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172468
1788451504.7,zone-server,1,charon,-49,50.8,1,-1.0,0,1,76.4,172192
1788451506.0,gate-in,1,charon,-47,75.4,1,5.2,1,1,66.6,172124
1788451506.0,gate-out,1,charon,-43,91.3,1,7.4,1,1,69.5,172288
1788451506.0,zone-reception,1,charon,-57,53.5,1,-1.0,0,1,67.1,171016
1788451506.0,zone-warehouse,1,charon,-27,65.0,1,-1.0,0,1,74.3,171876
1788451506.0,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451506.0,zone-server,1,charon,-48,62.4,1,-1.0,0,1,76.4,172192
1788451507.3,gate-in,1,charon,-47,25.2,1,5.2,1,1,66.6,171916
1788451507.3,gate-out,1,charon,-43,146.5,1,7.4,1,1,69.5,172076
1788451507.3,zone-reception,1,charon,-52,54.3,1,-1.0,0,1,67.1,172088
1788451507.3,zone-warehouse,1,charon,-25,68.1,1,-1.0,0,1,74.3,172096
1788451507.3,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172336
1788451507.3,zone-server,1,charon,-48,59.8,1,-1.0,0,1,76.4,172176
1788451508.5,gate-in,1,charon,-47,35.4,1,5.2,1,1,66.6,172116
1788451508.5,gate-out,1,charon,-44,96.8,1,6.1,1,1,70.5,172288
1788451508.5,zone-reception,1,charon,-55,54.4,1,-1.0,0,1,67.1,172088
1788451508.5,zone-warehouse,1,charon,-26,74.2,1,-1.0,0,1,74.3,171876
1788451508.5,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172468
1788451508.5,zone-server,1,charon,-51,102.7,1,-1.0,0,1,76.4,172192
1788451509.8,gate-in,1,charon,-47,89.9,1,5.2,1,1,66.6,172136
1788451509.8,gate-out,1,charon,-43,68.2,1,7.4,1,1,69.5,172288
1788451509.8,zone-reception,1,charon,-55,16.7,1,-1.0,0,1,68.1,172088
1788451509.8,zone-warehouse,1,charon,-26,51.2,1,-1.0,0,1,74.3,171868
1788451509.8,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451509.8,zone-server,1,charon,-48,92.4,1,-1.0,0,1,76.4,172192
1788451511.1,gate-in,1,charon,-47,60.1,1,5.2,1,1,66.6,171904
1788451511.1,gate-out,1,charon,-42,123.4,1,7.4,1,1,69.5,172288
1788451511.1,zone-reception,1,charon,-55,53.5,1,-1.0,0,1,67.1,172096
1788451511.1,zone-warehouse,1,charon,-26,97.7,1,-1.0,0,1,74.3,172088
1788451511.1,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451511.1,zone-server,1,charon,-48,41.3,1,-1.0,0,1,76.4,172192
1788451512.3,gate-in,1,charon,-47,50.9,1,5.2,1,1,66.6,172124
1788451512.3,gate-out,1,charon,-43,80.9,1,7.4,1,1,69.5,172288
1788451512.3,zone-reception,1,charon,-55,53.5,1,-1.0,0,1,67.1,171948
1788451512.3,zone-warehouse,1,charon,-26,54.3,1,-1.0,0,1,74.3,171392
1788451512.3,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,78.6,172468
1788451512.3,zone-server,1,charon,-48,56.8,1,-1.0,0,1,76.4,172192
1788451513.6,gate-in,1,charon,-47,91.6,1,5.2,1,1,66.6,172128
1788451513.6,gate-out,1,charon,-42,42.2,1,7.4,1,1,69.5,172276
1788451513.6,zone-reception,1,charon,-55,48.3,1,-1.0,0,1,67.1,172088
1788451513.6,zone-warehouse,1,charon,-25,90.5,1,-1.0,0,1,74.3,172096
1788451513.6,zone-workshop,1,charon,-27,30.0,1,-1.0,0,1,79.6,172468
1788451513.6,zone-server,1,charon,-48,20.3,1,-1.0,0,1,76.4,172192
1788451514.8,gate-in,1,charon,-48,91.1,1,5.2,1,1,66.6,171040
1788451514.8,gate-out,1,charon,-43,3.9,1,7.4,1,1,69.5,172284
1788451514.8,zone-reception,1,charon,-55,50.2,1,-1.0,0,1,67.1,172088
1788451514.8,zone-warehouse,1,charon,-26,68.7,1,-1.0,0,1,74.3,172088
1788451514.8,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172468
1788451514.8,zone-server,1,charon,-46,101.0,1,-1.0,0,1,76.4,172192
1788451516.0,gate-in,1,charon,-47,6.8,1,5.2,1,1,66.6,171904
1788451516.0,gate-out,1,charon,-42,15.5,1,7.4,1,1,69.5,172292
1788451516.0,zone-reception,1,charon,-55,14.4,1,-1.0,0,1,68.1,172096
1788451516.0,zone-warehouse,1,charon,-25,99.3,1,-1.0,0,1,74.3,172088
1788451516.0,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172468
1788451516.0,zone-server,1,charon,-48,96.9,1,-1.0,0,1,76.4,172192
1788451517.3,gate-in,1,charon,-47,37.8,1,5.2,1,1,66.6,172116
1788451517.3,gate-out,1,charon,-43,46.4,1,7.4,1,1,69.5,172292
1788451517.3,zone-reception,1,charon,-54,37.0,1,-1.0,0,1,67.1,172096
1788451517.3,zone-warehouse,1,charon,-26,62.6,1,-1.0,0,1,75.3,172088
1788451517.3,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172468
1788451517.3,zone-server,1,charon,-48,50.1,1,-1.0,0,1,76.4,172192
1788451518.5,gate-in,1,charon,-47,19.3,1,5.2,1,1,66.6,172136
1788451518.5,gate-out,1,charon,-42,67.4,1,7.4,1,1,69.5,172292
1788451518.5,zone-reception,1,charon,-54,38.2,1,-1.0,0,1,67.1,172084
1788451518.5,zone-warehouse,1,charon,-25,62.4,1,-1.0,0,1,74.3,172088
1788451518.5,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172468
1788451518.5,zone-server,1,charon,-48,100.5,1,-1.0,0,1,76.4,172192
1788451519.8,gate-in,1,charon,-48,57.0,1,5.2,1,1,66.6,172132
1788451519.8,gate-out,1,charon,-43,70.0,1,7.4,1,1,69.5,172292
1788451519.8,zone-reception,1,charon,-55,53.2,1,-1.0,0,1,67.1,172084
1788451519.8,zone-warehouse,1,charon,-25,101.6,1,-1.0,0,1,74.3,171012
1788451519.8,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451519.8,zone-server,1,charon,-48,80.0,1,-1.0,0,1,76.4,172192
1788451521.1,gate-in,1,charon,-48,33.5,1,5.2,1,1,66.6,172128
1788451521.1,gate-out,1,charon,-43,185.4,1,7.4,1,1,69.5,172292
1788451521.1,zone-reception,1,charon,-55,51.8,1,-1.0,0,1,67.1,172084
1788451521.1,zone-warehouse,1,charon,-26,69.1,1,-1.0,0,1,74.3,172088
1788451521.1,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,78.6,172468
1788451521.1,zone-server,1,charon,-48,100.1,1,-1.0,0,1,76.4,172192
1788451522.3,gate-in,1,charon,-48,57.0,1,5.2,1,1,66.6,168024
1788451522.3,gate-out,1,charon,-42,46.0,1,7.4,1,1,69.5,172292
1788451522.3,zone-reception,1,charon,-54,53.5,1,-1.0,0,1,68.1,172096
1788451522.3,zone-warehouse,1,charon,-25,98.8,1,-1.0,0,1,74.3,171440
1788451522.3,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,78.6,172468
1788451522.3,zone-server,1,charon,-47,79.7,1,-1.0,0,1,76.4,172192
1788451525.8,gate-in,1,charon,-48,91.6,1,5.2,1,1,66.6,171348
1788451525.8,gate-out,1,charon,-42,8.1,1,7.4,1,1,69.5,172276
1788451525.8,zone-reception,1,charon,-54,54.4,1,-1.0,0,1,68.1,172088
1788451525.8,zone-warehouse,1,charon,-25,45.2,1,-1.0,0,1,74.3,171964
1788451525.8,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,78.6,172468
1788451525.8,zone-server,1,charon,-48,162.1,1,-1.0,0,1,76.4,172192
1788451527.8,gate-in,1,charon,-48,81.1,1,5.2,1,1,66.6,172096
1788451527.8,gate-out,1,charon,-43,147.0,1,7.4,1,1,69.5,172284
1788451527.8,zone-reception,1,charon,-54,54.0,1,-1.0,0,1,68.1,172096
1788451527.8,zone-warehouse,1,charon,-25,98.0,1,-1.0,0,1,74.3,171876
1788451527.8,zone-workshop,1,charon,-27,29.4,1,-1.0,0,1,79.6,172472
1788451527.8,zone-server,1,charon,-48,6.8,1,-1.0,0,1,76.4,172192
1788451529.4,gate-in,1,charon,-48,45.2,1,5.2,1,1,66.6,172136
1788451529.4,gate-out,1,charon,-42,119.2,1,7.4,1,1,69.5,172284
1788451529.4,zone-reception,1,charon,-54,53.5,1,-1.0,0,1,68.1,172080
1788451529.4,zone-warehouse,1,charon,-25,93.9,1,-1.0,0,1,74.3,172088
1788451529.4,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172468
1788451529.4,zone-server,1,charon,-48,21.6,1,-1.0,0,1,76.4,172192
1788451530.7,gate-in,1,charon,-48,73.9,1,5.2,1,1,66.6,171700
1788451530.7,gate-out,1,charon,-43,26.5,1,7.4,1,1,69.5,172284
1788451530.7,zone-reception,1,charon,-55,54.0,1,-1.0,0,1,67.1,172088
1788451530.7,zone-warehouse,1,charon,-25,56.7,1,-1.0,0,1,74.3,171408
1788451530.7,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451530.7,zone-server,1,charon,-48,83.9,1,-1.0,0,1,76.4,172192
1788451531.9,gate-in,1,charon,-47,92.0,1,5.2,1,1,66.6,172128
1788451531.9,gate-out,1,charon,-43,3.3,1,7.4,1,1,69.5,172284
1788451531.9,zone-reception,1,charon,-55,49.5,1,-1.0,0,1,68.1,172088
1788451531.9,zone-warehouse,1,charon,-26,87.8,1,-1.0,0,1,74.3,172088
1788451531.9,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451531.9,zone-server,1,charon,-48,43.6,1,-1.0,0,1,77.4,172176
1788451533.3,gate-in,1,charon,-47,39.4,1,5.2,1,1,66.6,172128
1788451533.3,gate-out,1,charon,-43,38.7,1,7.4,1,1,69.5,172284
1788451533.3,zone-reception,1,charon,-54,35.6,1,-1.0,0,1,68.1,172088
1788451533.3,zone-warehouse,1,charon,-25,52.3,1,-1.0,0,1,75.3,171876
1788451533.3,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172468
1788451533.3,zone-server,1,charon,-49,63.3,1,-1.0,0,1,76.4,172176
1788451534.6,gate-in,1,charon,-47,58.9,1,5.2,1,1,66.6,172128
1788451534.6,gate-out,1,charon,-43,79.9,1,7.4,1,1,69.5,172284
1788451534.6,zone-reception,1,charon,-53,54.3,1,-1.0,0,1,68.1,172088
1788451534.6,zone-warehouse,1,charon,-26,84.8,1,-1.0,0,1,75.3,172088
1788451534.6,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172468
1788451534.6,zone-server,1,charon,-48,102.6,1,-1.0,0,1,76.4,172192
1788451535.9,gate-in,1,charon,-48,45.4,1,5.2,1,1,66.6,168028
1788451535.9,gate-out,1,charon,-43,13.2,1,7.4,1,1,69.5,172284
1788451535.9,zone-reception,1,charon,-53,50.2,1,-1.0,0,1,67.1,171876
1788451535.9,zone-warehouse,1,charon,-25,79.1,1,-1.0,0,1,74.3,166356
1788451535.9,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172256
1788451535.9,zone-server,1,charon,-48,62.9,1,-1.0,0,1,76.4,172192
1788451537.1,gate-in,1,charon,-48,32.7,1,5.2,1,1,66.6,171992
1788451537.1,gate-out,1,charon,-42,49.9,1,7.4,1,1,70.5,172284
1788451537.1,zone-reception,1,charon,-53,30.3,1,-1.0,0,1,68.1,171868
1788451537.1,zone-warehouse,1,charon,-26,98.0,1,-1.0,0,1,74.3,172096
1788451537.1,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172448
1788451537.1,zone-server,1,charon,-49,102.3,1,-1.0,0,1,76.4,172192
1788451538.4,gate-in,1,charon,-47,91.6,1,5.2,1,1,66.6,172112
1788451538.4,gate-out,1,charon,-43,38.0,1,7.4,1,1,69.5,172284
1788451538.4,zone-reception,1,charon,-53,10.4,1,-1.0,0,1,67.1,172088
1788451538.4,zone-warehouse,1,charon,-27,97.6,1,-1.0,0,1,74.3,171868
1788451538.4,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172260
1788451538.4,zone-server,1,charon,-48,57.5,1,-1.0,0,1,76.4,172192
1788451539.7,gate-in,1,charon,-47,17.4,1,5.2,1,1,66.6,171688
1788451539.7,gate-out,1,charon,-43,38.9,1,7.4,1,1,69.5,172284
1788451539.7,zone-reception,1,charon,-55,50.2,1,-1.0,0,1,68.1,172088
1788451539.7,zone-warehouse,1,charon,-25,85.6,1,-1.0,0,1,74.3,171876
1788451539.7,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451539.7,zone-server,1,charon,-48,46.6,1,-1.0,0,1,76.4,172192
1788451541.2,gate-in,1,charon,-48,91.6,1,2.3,1,1,66.6,172136
1788451541.2,gate-out,1,charon,-43,111.5,1,7.4,1,1,69.5,172284
1788451541.2,zone-reception,1,charon,-54,24.0,1,-1.0,0,1,67.1,171956
1788451541.2,zone-warehouse,1,charon,-25,97.6,1,-1.0,0,1,74.3,171660
1788451541.2,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451541.2,zone-server,1,charon,-48,68.8,1,-1.0,0,1,76.4,172192
1788451542.5,gate-in,1,charon,-48,18.1,1,5.2,1,1,66.6,172112
1788451542.5,gate-out,1,charon,-43,12.2,1,7.4,1,1,69.5,172284
1788451542.5,zone-reception,1,charon,-54,53.5,1,-1.0,0,1,67.1,171012
1788451542.5,zone-warehouse,1,charon,-25,97.2,1,-1.0,0,1,74.3,171880
1788451542.5,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451542.5,zone-server,1,charon,-48,70.1,1,-1.0,0,1,76.4,172192
1788451543.8,gate-in,1,charon,-47,91.6,1,5.2,1,1,66.6,172112
1788451543.8,gate-out,1,charon,-42,114.3,1,7.4,1,1,69.5,172152
1788451543.8,zone-reception,1,charon,-54,50.2,1,-1.0,0,1,68.1,171956
1788451543.8,zone-warehouse,1,charon,-25,59.4,1,-1.0,0,1,74.3,172092
1788451543.8,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172476
1788451543.8,zone-server,1,charon,-49,18.1,1,-1.0,0,1,76.4,172192
1788451545.1,gate-in,1,charon,-48,62.7,1,5.2,1,1,66.6,171912
1788451545.1,gate-out,1,charon,-43,88.6,1,7.4,1,1,69.5,172296
1788451545.1,zone-reception,1,charon,-56,50.2,1,-1.0,0,1,67.1,172088
1788451545.1,zone-warehouse,1,charon,-25,53.1,1,-1.0,0,1,74.3,172092
1788451545.1,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451545.1,zone-server,1,charon,-48,58.7,1,-1.0,0,1,76.4,172192
1788451546.4,gate-in,1,charon,-47,50.5,1,5.2,1,1,66.6,172004
1788451546.4,gate-out,1,charon,-41,127.7,1,7.4,1,1,69.5,172296
1788451546.4,zone-reception,1,charon,-57,52.3,1,-1.0,0,1,68.1,172080
1788451546.4,zone-warehouse,1,charon,-25,98.1,1,-1.0,0,1,74.3,172092
1788451546.4,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451546.4,zone-server,1,charon,-48,51.4,1,-1.0,0,1,76.4,172192
1788451547.6,gate-in,1,charon,-47,20.6,1,5.2,1,1,66.6,171900
1788451547.6,gate-out,1,charon,-41,72.5,1,7.4,1,1,69.5,172296
1788451547.6,zone-reception,1,charon,-54,53.5,1,-1.0,0,1,67.1,172096
1788451547.6,zone-warehouse,1,charon,-26,65.8,1,-1.0,0,1,74.3,171880
1788451547.6,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172472
1788451547.6,zone-server,1,charon,-48,53.0,1,-1.0,0,1,76.4,171112
1788451550.9,gate-in,1,charon,-47,91.6,1,5.2,1,1,66.6,171904
1788451550.9,gate-out,1,charon,-42,81.4,1,8.7,1,1,69.5,172288
1788451550.9,zone-reception,1,charon,-56,53.5,1,-1.0,0,1,67.1,172080
1788451550.9,zone-warehouse,1,charon,-25,98.0,1,-1.0,0,1,74.3,172088
1788451550.9,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451550.9,zone-server,1,charon,-49,31.5,1,-1.0,0,1,76.4,172192
1788451552.3,gate-in,1,charon,-47,36.8,1,5.2,1,1,66.6,171908
1788451552.3,gate-out,1,charon,-42,46.8,1,7.4,1,1,69.5,172296
1788451552.3,zone-reception,1,charon,-55,45.2,1,-1.0,0,1,68.1,172088
1788451552.3,zone-warehouse,1,charon,-24,73.6,1,-1.0,0,1,74.3,171876
1788451552.3,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172480
1788451552.3,zone-server,1,charon,-48,59.1,1,-1.0,0,1,76.4,172060
1788451553.8,gate-in,1,charon,-47,58.9,1,5.2,1,1,66.6,168068
1788451553.8,gate-out,1,charon,-42,25.1,1,7.4,1,1,69.5,172276
1788451553.8,zone-reception,1,charon,-53,26.0,1,-1.0,0,1,67.1,171956
1788451553.8,zone-warehouse,1,charon,-25,75.7,1,-1.0,0,1,74.3,171660
1788451553.8,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172480
1788451553.8,zone-server,1,charon,-48,75.0,1,-1.0,0,1,76.4,172192
1788451555.3,gate-in,1,charon,-47,33.8,1,5.2,1,1,66.6,171920
1788451555.3,gate-out,1,charon,-42,47.8,1,7.4,1,1,69.5,172072
1788451555.3,zone-reception,1,charon,-53,25.7,1,-1.0,0,1,68.1,172088
1788451555.3,zone-warehouse,1,charon,-26,74.6,1,-1.0,0,1,74.3,172092
1788451555.3,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172480
1788451555.3,zone-server,1,charon,-48,66.1,1,-1.0,0,1,76.4,172192
1788451556.5,gate-in,1,charon,-47,40.6,1,6.4,1,1,66.6,169740
1788451556.5,gate-out,1,charon,-43,86.2,1,7.4,1,1,69.5,171852
1788451556.5,zone-reception,1,charon,-54,54.3,1,-1.0,0,1,68.1,172096
1788451556.5,zone-warehouse,1,charon,-25,85.2,1,-1.0,0,1,74.3,172092
1788451556.5,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172340
1788451556.5,zone-server,1,charon,-48,100.9,1,-1.0,0,1,76.4,172192
1788451558.1,gate-in,1,charon,-47,22.9,1,5.2,1,1,66.6,172000
1788451558.1,gate-out,1,charon,-43,91.5,1,7.4,1,1,69.5,172284
1788451558.1,zone-reception,1,charon,-53,51.1,1,-1.0,0,1,68.1,172088
1788451558.1,zone-warehouse,1,charon,-25,64.1,1,-1.0,0,1,74.3,171660
1788451558.1,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172248
1788451558.1,zone-server,1,charon,-49,91.2,1,-1.0,0,1,76.4,172192
1788451559.5,gate-in,1,charon,-47,58.8,1,5.2,1,1,66.6,171992
1788451559.5,gate-out,1,charon,-44,45.2,1,7.4,1,1,69.5,172284
1788451559.5,zone-reception,1,charon,-54,54.4,1,-1.0,0,1,68.1,172084
1788451559.5,zone-warehouse,1,charon,-26,49.4,1,-1.0,0,1,74.3,172092
1788451559.5,zone-workshop,1,charon,-27,25.3,1,-1.0,0,1,79.6,172472
1788451559.5,zone-server,1,charon,-50,40.4,1,-1.0,0,1,76.4,172192
1788451560.9,gate-in,1,charon,-47,56.2,1,5.2,1,1,66.6,171692
1788451560.9,gate-out,1,charon,-43,69.6,1,7.4,1,1,69.5,172152
1788451560.9,zone-reception,1,charon,-53,50.2,1,-1.0,0,1,67.1,172096
1788451560.9,zone-warehouse,1,charon,-26,56.7,1,-1.0,0,1,74.3,172092
1788451560.9,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451560.9,zone-server,1,charon,-50,46.6,1,-1.0,0,1,76.4,172192
1788451562.2,gate-in,1,charon,-46,62.3,1,5.2,1,1,66.6,171908
1788451562.2,gate-out,1,charon,-42,21.7,1,7.4,1,1,69.5,172292
1788451562.2,zone-reception,1,charon,-52,32.1,1,-1.0,0,1,68.1,171884
1788451562.2,zone-warehouse,1,charon,-25,79.7,1,-1.0,0,1,74.3,171332
1788451562.2,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172468
1788451562.2,zone-server,1,charon,-48,37.1,1,-1.0,0,1,76.4,172060
1788451563.7,gate-in,1,charon,-46,50.5,1,5.2,1,1,66.6,172132
1788451563.7,gate-out,1,charon,-42,1.7,1,7.4,1,1,69.5,172288
1788451563.7,zone-reception,1,charon,-52,22.2,1,-1.0,0,1,68.1,172080
1788451563.7,zone-warehouse,1,charon,-25,98.5,1,-1.0,0,1,74.3,172088
1788451563.7,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172256
1788451563.7,zone-server,1,charon,-47,99.2,1,-1.0,0,1,76.4,172192
1788451565.1,gate-in,1,charon,-47,90.7,1,5.2,1,1,66.6,171408
1788451565.1,gate-out,1,charon,-43,9.8,1,7.4,1,1,69.5,172280
1788451565.1,zone-reception,1,charon,-53,54.4,1,-1.0,0,1,67.1,172080
1788451565.1,zone-warehouse,1,charon,-26,50.5,1,-1.0,0,1,74.3,171868
1788451565.1,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172472
1788451565.1,zone-server,1,charon,-49,53.2,1,-1.0,0,1,76.4,172196
1788451566.4,gate-in,1,charon,-47,57.0,1,5.2,1,1,66.6,170824
1788451566.4,gate-out,1,charon,-43,44.6,1,7.4,1,1,69.5,171208
1788451566.4,zone-reception,1,charon,-53,40.3,1,-1.0,0,1,68.1,172096
1788451566.4,zone-warehouse,1,charon,-25,60.4,1,-1.0,0,1,74.3,172088
1788451566.4,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172472
1788451566.4,zone-server,1,charon,-48,43.6,1,-1.0,0,1,76.4,172196
1788451568.3,gate-in,1,charon,-47,46.4,1,5.2,1,1,66.6,171996
1788451568.3,gate-out,1,charon,-43,106.4,1,7.4,1,1,69.5,172292
1788451568.3,zone-reception,1,charon,-52,16.1,1,-1.0,0,1,67.1,172084
1788451568.3,zone-warehouse,1,charon,-25,70.5,1,-1.0,0,1,75.3,172088
1788451568.3,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
1788451568.3,zone-server,1,charon,-48,102.6,1,-1.0,0,1,76.4,172196
1788451569.6,gate-in,1,charon,-47,37.3,1,5.2,1,1,66.6,171924
1788451569.6,gate-out,1,charon,-42,70.5,1,7.4,1,1,69.5,172292
1788451569.6,zone-reception,1,charon,-56,50.2,1,-1.0,0,1,67.1,172084
1788451569.6,zone-warehouse,1,charon,-25,67.3,1,-1.0,0,1,74.3,172092
1788451569.6,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,78.6,172472
1788451569.6,zone-server,1,charon,-48,24.1,1,-1.0,0,1,76.4,172196
1788451570.9,gate-in,1,charon,-47,57.0,1,5.2,1,1,66.6,172128
1788451570.9,gate-out,1,charon,-43,131.9,1,7.4,1,1,69.5,172276
1788451570.9,zone-reception,1,charon,-54,50.2,1,-1.0,0,1,68.1,172084
1788451570.9,zone-warehouse,1,charon,-25,79.7,1,-1.0,0,1,74.3,172092
1788451570.9,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,78.6,172472
1788451570.9,zone-server,1,charon,-49,95.7,1,-1.0,0,1,76.4,172192
1788451572.2,gate-in,1,charon,-47,55.3,1,5.2,1,1,66.6,172128
1788451572.2,gate-out,1,charon,-42,97.3,1,7.4,1,1,69.5,172292
1788451572.2,zone-reception,1,charon,-53,31.3,1,-1.0,0,1,67.1,171952
1788451572.2,zone-warehouse,1,charon,-25,69.5,1,-1.0,0,1,74.3,172092
1788451572.2,zone-workshop,1,charon,-26,16.5,1,-1.0,0,1,79.6,172472
1788451572.2,zone-server,1,charon,-48,59.2,1,-1.0,0,1,76.4,172192
1788451573.5,gate-in,1,charon,-47,45.4,1,5.2,1,1,66.6,172136
1788451573.5,gate-out,1,charon,-44,41.7,1,7.4,1,1,69.5,172296
1788451573.5,zone-reception,1,charon,-53,50.2,1,-1.0,0,1,67.1,172088
1788451573.5,zone-warehouse,1,charon,-26,98.4,1,-1.0,0,1,75.3,171668
1788451573.5,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172472
1788451573.5,zone-server,1,charon,-50,98.5,1,-1.0,0,1,76.4,172192
1788451574.9,gate-in,1,charon,-46,72.0,1,5.2,1,1,66.6,172124
1788451574.9,gate-out,1,charon,-43,44.4,1,7.4,1,1,69.5,172288
1788451574.9,zone-reception,1,charon,-54,50.2,1,-1.0,0,1,68.1,172088
1788451574.9,zone-warehouse,1,charon,-25,98.5,1,-1.0,0,1,74.3,171880
1788451574.9,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172472
1788451574.9,zone-server,1,charon,-50,31.2,1,-1.0,0,1,76.4,172192
1788451576.2,gate-in,1,charon,-47,81.2,1,5.2,1,1,66.6,172132
1788451576.2,gate-out,1,charon,-42,33.4,1,7.4,1,1,69.5,172288
1788451576.2,zone-reception,1,charon,-55,49.5,1,-1.0,0,1,68.1,172088
1788451576.2,zone-warehouse,1,charon,-26,78.1,1,-1.0,0,1,75.3,172092
1788451576.2,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,78.6,172472
1788451576.2,zone-server,1,charon,-48,51.1,1,-1.0,0,1,76.4,172184
1788451577.4,gate-in,1,charon,-47,20.7,1,5.2,1,1,66.6,172132
1788451577.4,gate-out,1,charon,-43,57.8,1,7.4,1,1,69.5,172292
1788451577.4,zone-reception,1,charon,-55,50.2,1,-1.0,0,1,68.1,171884
1788451577.4,zone-warehouse,1,charon,-24,62.0,1,-1.0,0,1,75.3,171880
1788451577.4,zone-workshop,1,charon,-27,30.2,1,-1.0,0,1,79.6,172472
1788451577.4,zone-server,1,charon,-50,105.4,1,-1.0,0,1,76.4,172176
1788451578.9,gate-in,1,charon,-47,65.5,1,6.5,1,1,66.6,172132
1788451578.9,gate-out,1,charon,-43,11.8,1,7.4,1,1,69.5,172296
1788451578.9,zone-reception,1,charon,-53,50.2,1,-1.0,0,1,67.1,172088
1788451578.9,zone-warehouse,1,charon,-25,98.5,1,-1.0,0,1,74.3,171960
1788451578.9,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,78.6,172472
1788451578.9,zone-server,1,charon,-48,31.7,1,-1.0,0,1,76.4,172184
1788451580.1,gate-in,1,charon,-46,37.3,1,5.2,1,1,66.6,171688
1788451580.1,gate-out,1,charon,-44,32.4,1,7.4,1,1,69.5,172296
1788451580.1,zone-reception,1,charon,-54,50.2,1,-1.0,0,1,67.1,171016
1788451580.1,zone-warehouse,1,charon,-25,52.3,1,-1.0,0,1,74.3,172088
1788451580.1,zone-workshop,1,charon,-27,30.1,1,-1.0,0,1,79.6,172472
1788451580.1,zone-server,1,charon,-49,113.4,1,-1.0,0,1,76.4,172192
1788451581.4,gate-in,1,charon,-46,51.2,1,5.2,1,1,66.6,171924
1788451581.4,gate-out,1,charon,-43,153.1,1,7.4,1,1,69.5,172292
1788451581.4,zone-reception,1,charon,-54,46.7,1,-1.0,0,1,67.1,172088
1788451581.4,zone-warehouse,1,charon,-25,58.7,1,-1.0,0,1,74.3,171408
1788451581.4,zone-workshop,1,charon,-26,30.1,1,-1.0,0,1,79.6,172472
